step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,orig_pincode,orig_latitude,orig_longitude,orig_state,dest_pincode,dest_latitude,dest_longitude,dest_state,transaction_date,is_festival_day,festival_name,transaction_note,user_profile
5769,PAYMENT,4575.85,C1111759738,310279.76,305703.91,M1627093858,0.0,0.0,0,0,144631,20.619074951169996,78.56592014018563,PUNJAB,581307,20.169327052556877,79.36497832805166,KARNATAKA,2025-08-29 09:34:57,False,,Electric bill,Salaried
7076,CASH_IN,269802.41,C1715219348,9335255.44,9605057.86,C1118400176,2190111.81,1920309.4,0,0,224234,20.335593893898302,78.59517105987614,UTTAR PRADESH,673637,20.905199581218255,79.12756345579103,KERALA,2025-10-22 20:46:28,True,Govardhan Puja,School fee payment,Business
392,CASH_IN,165247.54,C621945236,11681.0,176928.54,C1756674239,380767.92,215520.39,0,0,396445,20.878631645939546,78.76001293275499,GUJARAT,521256,21.05322990739766,79.28627163038523,ANDHRA PRADESH,2025-01-17 08:20:42,False,,SIP payment,Farmer
5913,CASH_OUT,74459.55,C443082977,0.0,0.0,C761620626,837103.95,911563.5,0,0,493773,20.118939323495887,79.40565720427358,CHHATTISGARH,605104,20.799548173093143,78.82204514602397,TAMIL NADU,2025-09-04 09:20:01,False,,Insurance,Farmer
3089,PAYMENT,4402.95,C1022657076,26021.0,21618.05,M1824503996,0.0,0.0,0,0,822101,20.399473284967424,79.03990152366072,JHARKHAND,273203,20.43354105032636,78.69507677119881,UTTAR PRADESH,2025-05-09 17:55:33,False,,Sent for gift,Salaried
1808,CASH_OUT,378482.81,C1051141077,43165.0,0.0,C1760239923,518628.69,897111.5,0,0,575023,20.33792758670642,78.75641035660752,KARNATAKA,416205,20.914230753815154,79.37872313597819,MAHARASHTRA,2025-03-17 08:27:17,True,Chhatrapati Shivaji Maharaj Jayanti,Insurance,Business
232,PAYMENT,2576.26,C388433392,52597.0,50020.74,M16187181,0.0,0.0,0,0,804404,20.21528271575451,78.7156900890506,BIHAR,600033,20.163770501001423,79.03191331157674,TAMIL NADU,2025-01-10 16:27:28,True,Tailang Swami Jayanti,Sent for book,Business
4830,CASH_OUT,264197.78,C1855199953,0.0,0.0,C769854264,394416.61,658614.39,0,0,767030,20.241877916809113,78.61885844158074,ODISHA,781018,20.103520959872025,78.55793083891984,ASSAM,2025-07-21 06:20:09,False,,Flight ticket payment,Business
444,CASH_IN,120647.15,C1099288018,419160.61,539807.76,C249444644,170603.57,49956.42,0,0,676542,20.62871680290372,78.96011867484518,KERALA,621704,20.531097944110762,78.99261263990128,TAMIL NADU,2025-01-19 12:19:46,False,,Rent,Business
680,PAYMENT,4148.13,C1742824498,302244.0,298095.87,M912127825,0.0,0.0,0,0,486892,21.025772408099908,79.05235283880882,MADHYA PRADESH,443301,20.730850128112085,79.03816071942369,MAHARASHTRA,2025-01-29 08:50:20,False,,Sis Clothes,Salaried
4161,CASH_IN,244745.54,C946445340,31793.0,276538.54,C975920491,1480234.28,1400772.59,0,0,411009,20.775481430381287,78.50006577957842,MAHARASHTRA,193402,20.71857703189665,79.01589318052072,JAMMU AND KASHMIR,2025-06-23 09:28:49,False,,Bro Loan,Business
2596,CASH_OUT,84425.23,C788045804,0.0,0.0,C1650672002,293846.47,378271.71,0,0,761143,21.00832052247646,79.17503924560164,ODISHA,362530,20.153995635679387,79.44975964253042,GUJARAT,2025-04-19 04:29:41,False,,Maam SIP,Farmer
2611,CASH_IN,386460.31,C1687923846,43333.0,429793.31,C1350049834,15878.0,0.0,0,0,721156,20.933768312003753,79.33826163018972,WEST BENGAL,172118,20.564889102290692,78.46571803792035,HIMACHAL PRADESH,2025-04-19 19:27:35,False,,Sent for sip,Student
7936,PAYMENT,4051.54,C621555731,21465.0,17413.46,M1770167500,0.0,0.0,0,0,797114,20.99906297389229,78.81817830557274,NAGALAND,333042,20.54395648271398,78.51716295423654,RAJASTHAN,2025-11-27 16:55:49,False,,Sent for grocery,Business
8553,CASH_OUT,29848.73,C753233223,0.0,0.0,C554653067,482590.81,148417.35,0,0,600038,20.706684808988136,78.7989304890585,TAMIL NADU,799281,20.895343478742337,78.57429570250933,TRIPURA,2025-12-23 09:22:11,False,,College fee payment,Salaried
4858,PAYMENT,429.44,C1183847665,92295.0,91865.56,M2113785461,0.0,0.0,0,0,314036,20.95386464375587,79.42493298237085,RAJASTHAN,530020,20.287174807174583,79.46226431298318,ANDHRA PRADESH,2025-07-22 11:10:47,False,,Chai payment,Farmer
5975,CASH_OUT,320517.64,C1229481859,110210.0,0.0,C1018466821,183862.16,504379.8,0,0,639117,20.28838271945724,78.56493657807482,TAMIL NADU,445001,20.4131111,78.1337777,MAHARASHTRA,2025-09-06 23:34:55,False,,Loan payment,Student
5095,PAYMENT,19484.72,C1999243334,0.0,0.0,M1976701990,0.0,0.0,0,0,741505,20.141556855556935,79.42419360522426,WEST BENGAL,754253,20.96889947264356,78.78266381229349,ODISHA,2025-08-01 08:06:59,False,,Maid salary payment,Farmer
7707,CASH_OUT,365325.93,C604081527,107757.0,0.0,C1172724324,24859.12,390185.05,0,0,630557,20.095918612124038,79.02103793476947,TAMIL NADU,751013,20.161063063333533,79.34658289570936,ODISHA,2025-11-18 03:56:07,False,,Sis Flight ticket,Student
4388,CASH_IN,138924.35,C1203432551,68162.0,207086.35,C18379990,0.0,0.0,0,0,262502,20.60972711689883,79.00273496472893,UTTARAKHAND,342002,20.355585065822048,78.85907513937823,RAJASTHAN,2025-07-02 21:07:28,False,,Sis Flight ticket,Student
3177,CASH_OUT,167068.66,C1739261948,138.0,0.0,C1972653637,216967.45,384036.11,0,0,422402,20.583099913117433,78.8337684492079,MAHARASHTRA,560087,20.652006760782186,79.03216866099827,KARNATAKA,2025-05-13 09:56:09,False,,Hotel payment,Business
7819,PAYMENT,6631.47,C1031405564,0.0,0.0,M340278150,0.0,0.0,0,0,643238,20.691231061433157,78.92521577378422,TAMIL NADU,251203,20.557915371029445,78.80072810955699,UTTAR PRADESH,2025-11-22 20:16:45,False,,Diesel,Student
4032,PAYMENT,13141.38,C1084457648,0.0,0.0,M1759938012,0.0,0.0,0,0,695561,20.216947896877553,79.13544043138536,KERALA,144302,20.36271253478799,78.84061841716424,PUNJAB,2025-06-18 00:40:11,False,,Sir Petrol,Farmer
4910,CASH_OUT,52308.8,C72415419,0.0,0.0,C2108509217,108651.77,160960.57,0,0,636351,20.291589601318638,78.73709173815979,TAMIL NADU,249202,21.02239254454127,78.66402418872552,UTTARAKHAND,2025-07-24 15:07:02,False,,School fee,Student
7837,PAYMENT,7122.81,C821900187,745925.0,738802.19,M667358823,0.0,0.0,0,0,630411,20.978125745555342,79.15724898636503,TAMIL NADU,784028,20.916779774937144,78.8934172630746,ASSAM,2025-11-23 13:32:53,False,,Sent for dinner,Student
1225,CASH_OUT,101008.22,C204542710,0.0,0.0,C560433673,1178476.01,1279484.23,0,0,680589,20.316994434330486,79.28755809926571,KERALA,523117,20.809412533388524,78.56933010503234,ANDHRA PRADESH,2025-02-21 01:34:29,False,,College fee payment,Student
6179,CASH_OUT,276207.86,C33208073,9375.0,0.0,C1445488642,699134.88,975342.74,0,0,302027,20.203512785348593,78.71669218714352,RAJASTHAN,691307,20.11554379998822,78.68151627902712,KERALA,2025-09-15 11:34:04,True,Engineer's Day,Mom College fee,Farmer
7610,CASH_OUT,38801.64,C1155529893,0.0,0.0,C1526527305,714459.97,753261.61,0,0,754022,20.664784565952505,78.8533424564388,ODISHA,756030,20.283243107386337,79.15217499713019,ODISHA,2025-11-14 02:24:06,True,Children's Day,Maam SIP,Salaried
548,CASH_OUT,17308.69,C1726131656,0.0,0.0,C1109113606,3370912.03,3388220.72,0,0,251306,20.974475933578756,78.91712148058184,UTTAR PRADESH,587204,20.74773790192954,78.6815093923542,KARNATAKA,2025-01-23 20:48:10,True,Subhas Chandra Bose Jayanti,Electric bill payment,Farmer
6980,CASH_OUT,132919.0,C1138952849,39899.0,0.0,C852259237,444540.15,577459.15,0,0,233231,20.177922794080374,78.80855029252508,UTTAR PRADESH,411048,20.79918472798594,78.54512077551662,MAHARASHTRA,2025-10-18 21:03:57,False,,Sent for loan,Farmer
6676,CASH_OUT,101626.64,C1131315107,0.0,0.0,C1705078596,1462930.8,1564557.44,0,0,621216,20.53133546651777,79.20707563355694,TAMIL NADU,721304,20.943629505531764,79.1016232667958,WEST BENGAL,2025-10-06 04:28:55,False,,Insurance,Salaried
5269,TRANSFER,118131.89,C632444876,0.0,0.0,C583093040,723461.63,841593.52,0,0,635001,20.576939545952495,79.42126699776746,TAMIL NADU,127040,20.442809940079474,78.57802695308204,HARYANA,2025-08-08 14:14:38,False,,Sent for loan,Farmer
8571,PAYMENT,6240.07,C720444668,312069.61,305829.54,M268342952,0.0,0.0,0,0,721404,20.188905402542872,78.93452046417701,WEST BENGAL,524405,20.09940956581483,79.009639714757,ANDHRA PRADESH,2025-12-24 04:13:58,False,,Book,Business
5340,PAYMENT,17275.24,C1272671098,0.0,0.0,M1063890545,0.0,0.0,0,0,600012,20.90080930219693,78.96878610153595,TAMIL NADU,176058,20.462243816509154,79.31098936421712,HIMACHAL PRADESH,2025-08-11 12:37:53,False,,Maid salary payment,Student
7645,CASH_OUT,46189.91,C1771030413,0.0,0.0,C294344926,175865.91,222055.82,0,0,416402,20.741207740385395,79.26307806913387,MAHARASHTRA,735135,20.237501355568536,78.7248224245588,WEST BENGAL,2025-11-15 13:54:52,False,,Maam Investment,Business
3695,CASH_OUT,123525.08,C1723109990,59471.0,0.0,C523753676,139210.63,262735.71,0,0,226104,20.148372898689637,78.91043924211431,UTTAR PRADESH,825167,20.5937,78.9629,JHARKHAND,2025-06-03 23:41:05,False,,Laptop payment,Farmer
1111,PAYMENT,236.6,C239289308,42374.81,42138.22,M252058420,0.0,0.0,0,0,470120,20.74714174858712,78.60893280904675,MADHYA PRADESH,360320,20.345617155265472,79.33081192771284,GUJARAT,2025-02-16 08:02:34,False,,Dad Veg,Salaried
976,CASH_OUT,95990.81,C1006759468,0.0,0.0,C1392872121,333244.28,429235.09,0,0,422305,20.47115858906994,79.18937358563932,MAHARASHTRA,679357,20.465604346078916,78.74352917970585,KERALA,2025-02-10 16:53:59,False,,Sent for investment,Student
1179,PAYMENT,3968.18,C1525948583,0.0,0.0,M300788137,0.0,0.0,0,0,423117,20.261309032576783,79.19979845233769,MAHARASHTRA,847121,20.590700833943334,78.80386552279045,BIHAR,2025-02-19 03:48:27,True,Chhatrapati Shivaji Maharaj Jayanti,Sis Maid salary,Student
4123,CASH_OUT,292091.54,C305514772,14789.0,0.0,C858030615,83742.94,432855.73,0,0,458771,20.54309511813075,79.03314769557761,MADHYA PRADESH,515711,20.533031500566995,78.89964533980836,ANDHRA PRADESH,2025-06-21 20:06:44,True,International Yoga Day,College fee payment,Salaried
898,CASH_IN,160818.91,C1041164702,2803056.5,2963875.41,C57215989,8519463.12,8572084.57,0,0,685571,20.493071610242446,79.25029319249855,KERALA,473670,20.835496242897452,79.2129361318544,MADHYA PRADESH,2025-02-07 11:06:08,False,,Bro Hotel,Student
6982,CASH_IN,72824.83,C731058669,49163.0,121987.83,C1632128239,15693.0,0.0,0,0,761104,20.294070101569208,79.35493339102007,ODISHA,582205,20.123008325862557,79.34763808558435,KARNATAKA,2025-10-18 22:34:43,False,,Sent for loan,Student
6472,PAYMENT,1366.06,C496661330,0.0,0.0,M1630404801,0.0,0.0,0,0,712412,20.679799520738623,78.51705170506563,WEST BENGAL,620022,20.70400136038952,79.26267314067549,TAMIL NADU,2025-09-27 16:26:34,False,,Sent for momos,Student
1161,PAYMENT,5256.11,C2021397451,0.0,0.0,M747813951,0.0,0.0,0,0,627858,20.612792890766645,78.56628469708963,TAMIL NADU,364313,20.2317939748055,79.08784068517093,GUJARAT,2025-02-18 10:03:15,False,,Lunch,Business
4249,PAYMENT,12254.59,C25988528,3350.22,0.0,M1908228722,0.0,0.0,0,0,832101,20.954601465022343,79.2438833649418,JHARKHAND,456443,20.971357026688608,79.27177843821097,MADHYA PRADESH,2025-06-27 02:10:43,True,Islamic New Year,Sent for diesel,Salaried
3411,CASH_OUT,27299.07,C1567503513,27942.0,642.93,C77663732,359254.66,386553.73,0,0,493114,20.67756160616365,78.46829296269908,CHHATTISGARH,460001,20.529916275562304,78.7080964394318,MADHYA PRADESH,2025-05-23 04:04:20,False,,Sis SIP,Student
2788,CASH_IN,95734.91,C120925121,30961.0,126695.91,C1197864290,0.0,0.0,0,0,313603,20.09382411657283,78.52207145285817,RAJASTHAN,394111,20.812361679457133,79.01645165289973,GUJARAT,2025-04-27 04:53:12,False,,Sent for hotel,Farmer
2751,CASH_OUT,429676.31,C1345760235,33225.0,0.0,C1463811077,2481748.89,2911425.2,0,0,600131,20.439933523789065,78.97808411778904,TAMIL NADU,561210,20.727301041671097,78.7100332117334,KARNATAKA,2025-04-25 16:17:07,False,,School fee,Business
3027,CASH_OUT,453027.03,C1032572713,11074.0,0.0,C1647694754,105263.85,558290.88,0,0,802136,20.632924661485056,79.45074855739729,BIHAR,621801,20.72750976119277,79.31112338537802,TAMIL NADU,2025-05-07 04:13:08,True,Rabindranath Tagore Jayanti,Mobile,Salaried
5293,TRANSFER,783512.97,C1646361201,30738.0,0.0,C495871658,130.0,783642.97,0,0,604207,20.74819398532155,79.27697101254074,TAMIL NADU,781103,20.215931128533118,79.20925242169382,ASSAM,2025-08-09 13:29:31,True,Rakhi,Mom Mobile,Business
7281,CASH_OUT,418624.49,C1036062727,0.0,0.0,C2004275725,11271133.88,14595920.32,0,0,400003,21.087402588535884,79.1577952300692,MAHARASHTRA,734010,20.548553452809713,78.48407495456846,WEST BENGAL,2025-10-31 09:29:12,False,,EMI,Salaried
1453,TRANSFER,248827.77,C2083869545,0.0,0.0,C54142591,13063795.05,13206621.93,0,0,442905,19.5733438,79.4422593,MAHARASHTRA,302040,20.892805582553446,79.02519635432422,RAJASTHAN,2025-03-02 13:21:30,False,,Loan,Business
636,PAYMENT,7715.51,C1642212148,602.0,0.0,M314697708,0.0,0.0,0,0,505532,18.799672,79.095984,TELANGANA,134104,20.97452278502261,79.02744245715267,HARYANA,2025-01-27 12:25:43,False,,Grocery payment,Business
980,CASH_IN,236932.72,C144924134,8429145.99,8666078.71,C263116522,798958.87,562026.15,0,0,781132,20.94233318851115,79.21877626218395,ASSAM,562160,20.938925220834296,79.29518260594035,KARNATAKA,2025-02-10 20:25:58,False,,EMI,Business
2624,CASH_OUT,424963.92,C1713560287,0.0,0.0,C1579701377,583909.27,1008873.19,0,0,581421,20.733732698757944,78.90260751768842,KARNATAKA,303006,20.995680819767706,78.93646559454324,RAJASTHAN,2025-04-20 08:49:40,True,Easter,School fee payment,Business
3723,CASH_IN,109059.18,C573080173,2823187.64,2932246.82,C211969411,1320386.99,1211327.81,0,0,396403,20.545948924014436,78.95626716889868,GUJARAT,670308,20.605484482005657,78.89423400931908,KERALA,2025-06-05 04:08:30,True,World Environment Day,Hotel,Salaried
6418,PAYMENT,5212.4,C1737135272,0.0,0.0,M490803210,0.0,0.0,0,0,271123,20.889481762868556,79.32023921826502,UTTAR PRADESH,796075,20.96961335087221,78.82388860328169,MIZORAM,2025-09-25 11:06:32,False,,Sent for clothes,Student
6836,PAYMENT,6515.93,C1333128008,10331.0,3815.07,M173533913,0.0,0.0,0,0,600026,20.70842211496384,79.01264337594893,TAMIL NADU,344001,20.86386516174499,79.28757364204323,RAJASTHAN,2025-10-12 20:58:42,False,,Sis Dinner,Farmer
7998,CASH_IN,158143.49,C1145663022,55378.0,213521.49,C1636801362,514.0,0.0,0,0,761118,20.790159183962604,78.49602526653717,ODISHA,361330,20.458642668433598,78.86081970341145,GUJARAT,2025-11-30 06:54:12,False,,Sis Laptop,Business
7731,PAYMENT,898.74,C436765968,0.0,0.0,M702425543,0.0,0.0,0,0,713362,20.403792378525033,79.15478208619203,WEST BENGAL,767067,20.22106532240731,79.0803247622678,ODISHA,2025-11-19 04:10:45,False,,Recharge payment,Farmer
5385,CASH_IN,6328.91,C640000676,1050.0,7378.91,C1347292259,271962.7,265633.79,0,0,425423,20.732372580165293,78.91660615554123,MAHARASHTRA,522408,20.596857097180393,78.9552638217057,ANDHRA PRADESH,2025-08-13 09:19:38,False,,Dinner payment,Business
1300,PAYMENT,8120.57,C1267052766,267174.64,259054.08,M1998825802,0.0,0.0,0,0,411043,20.31764085037846,79.01378322987348,MAHARASHTRA,504109,19.1805636,78.0430817,TELANGANA,2025-02-24 04:39:45,False,,Maid salary payment,Farmer
5958,PAYMENT,4081.53,C1623281285,0.0,0.0,M14996082,0.0,0.0,0,0,229209,40.4,,UTTAR PRADESH,609106,20.37154266851148,78.74891550044357,TAMIL NADU,2025-09-06 07:04:06,False,,Petrol payment,Farmer
6795,CASH_OUT,51298.95,C2133684333,0.0,0.0,C275212825,1733954.07,1785253.02,0,0,517421,20.787891379900188,78.90254188596218,ANDHRA PRADESH,673633,20.743775112643128,78.96386126321988,KERALA,2025-10-11 03:34:35,False,,Sent for flight ticket,Salaried
8372,TRANSFER,747907.29,C1161183077,0.0,0.0,C349795910,1598009.16,2345916.45,0,0,505450,18.941269,78.615756,TELANGANA,203395,20.725924683765225,78.62175547066438,UTTAR PRADESH,2025-12-15 20:24:13,False,,Investment payment,Business
575,PAYMENT,4848.99,C1929775601,0.0,0.0,M2052189937,0.0,0.0,0,0,121003,20.788570507946382,78.86096759698208,HARYANA,756035,21.015427806437522,79.44584643856918,ODISHA,2025-01-24 23:29:45,False,,Clothes,Farmer
1678,TRANSFER,513210.81,C394063683,0.0,0.0,C248010073,768940.94,1282151.75,0,0,673571,20.874602275405177,78.51670294408959,KERALA,453112,20.63690906256138,79.15977874173507,MADHYA PRADESH,2025-03-11 23:14:19,False,,Sent for emi,Farmer
678,PAYMENT,1741.1,C1333497398,0.0,0.0,M1200531889,0.0,0.0,0,0,571445,20.540119609318275,79.01472889820705,KARNATAKA,424208,20.454325736906817,78.93362722498706,MAHARASHTRA,2025-01-29 06:51:05,False,,Fruits payment,Business
5316,CASH_OUT,122519.27,C38285556,0.0,0.0,C1063063132,2711554.92,2834074.2,0,0,224143,20.455671914977483,78.62707700909635,UTTAR PRADESH,517167,20.566135553885324,78.7212359938978,ANDHRA PRADESH,2025-08-10 12:20:16,False,,Mobile,Salaried
2647,TRANSFER,789245.12,C1212533873,0.0,0.0,C949455954,2650620.97,3439866.09,0,0,491665,20.697797,80.807946,CHHATTISGARH,133202,20.793314990674485,79.37217848330606,HARYANA,2025-04-21 07:57:40,False,,SIP payment,Business
2389,CASH_IN,80992.56,C1385591282,19424553.29,19505545.85,C723974908,208773.29,127780.73,0,0,682029,20.383013972451458,78.52611699352741,KERALA,504312,19.6667,78.5333,TELANGANA,2025-04-10 13:52:54,True,Mahavir Swami Jayanti,Loan,Business
5212,CASH_IN,176782.28,C174238869,15063527.69,15240309.96,C931721971,568547.33,391765.05,0,0,575013,20.595694807326,79.45082166045158,KARNATAKA,505462,18.72639,78.695025,TELANGANA,2025-08-06 04:54:04,False,,Dad Rent,Farmer
5854,PAYMENT,6414.77,C1302022497,540718.7,534303.93,M1130507768,0.0,0.0,0,0,621803,20.939013410248844,78.84184347864063,TAMIL NADU,827010,21.049371785062807,78.89882851088333,JHARKHAND,2025-09-01 23:04:02,False,,Sent for diesel,Salaried
719,PAYMENT,2854.66,C1604975111,348.0,0.0,M1235743380,0.0,0.0,0,0,690539,20.460686014731568,79.18249169364641,KERALA,133207,20.6226361453648,79.17542527559154,HARYANA,2025-01-31 00:05:52,False,,Grocery,Student
3677,PAYMENT,2993.3,C477063280,156314.0,153320.7,M1068951454,0.0,0.0,0,0,766101,21.048916507435013,78.98781000450757,ODISHA,673591,20.296091011265776,79.41703685960506,KERALA,2025-06-03 06:00:10,False,,Sent for maid salary,Salaried
2752,CASH_OUT,5047.79,C1192161297,21148.0,16100.21,C1978855972,106861.04,5957.14,0,0,680022,20.635540083466797,79.2557416048513,KERALA,783391,20.83080072049438,79.04865034037519,ASSAM,2025-04-25 17:07:46,False,,Sent for grocery,Business
7745,CASH_OUT,127756.01,C656856223,0.0,0.0,C2000381732,580456.33,708212.34,0,0,605109,20.767812509422214,78.7021436978437,TAMIL NADU,171014,20.734516436912987,78.52391269065228,HIMACHAL PRADESH,2025-11-19 17:37:34,False,,Flight ticket,Business
4327,CASH_OUT,289348.74,C1591406039,0.0,0.0,C838358216,401391.16,690739.9,0,0,585313,20.989621971826356,79.35596222645339,KARNATAKA,788120,20.52241516951161,79.21788370592995,ASSAM,2025-06-30 08:07:49,False,,Sent for investment,Student
503,CASH_OUT,292179.01,C626796634,0.0,0.0,C88152589,1735207.79,2027386.8,0,0,670661,20.68552068914837,78.92478258543815,KERALA,311301,20.3421698212356,79.20476144478816,RAJASTHAN,2025-01-22 00:04:08,False,,Bro School fee,Salaried
695,TRANSFER,78355.7,C2014525658,0.0,0.0,C1479927593,741944.95,820300.65,0,0,203206,21.046089007473512,79.09955248808991,UTTAR PRADESH,110020,21.09134663462243,79.01095584878628,DELHI,2025-01-29 23:56:32,False,,School fee payment,Farmer
8523,TRANSFER,968458.08,C168346894,5573.0,0.0,C1923324467,17866.11,986324.19,0,0,403521,20.73307991488626,79.04068453442025,GOA,173218,21.05664582680601,78.79424093692661,HIMACHAL PRADESH,2025-12-22 04:14:17,False,,School fee,Student
2118,PAYMENT,8940.68,C1351975451,848.0,0.0,M1196168171,0.0,0.0,0,0,303507,20.2705876260502,79.24882547891166,RAJASTHAN,685616,20.39318656591033,78.57970917461158,KERALA,2025-03-30 06:40:06,True,Jhulelal Jayanti,Dinner,Farmer
518,CASH_OUT,134034.82,C1906100672,0.0,0.0,C205499142,1479711.82,1613746.64,0,0,141016,20.66118329236105,78.80380208136255,PUNJAB,271301,20.164389540531836,79.05271976323243,UTTAR PRADESH,2025-01-22 14:38:09,False,,School fee payment,Farmer
2981,PAYMENT,14552.37,C1950971695,27834.0,13281.63,M845062944,0.0,0.0,0,0,332025,20.54746207997464,79.37498911441332,RAJASTHAN,795101,20.830998004463556,79.33410017606828,MANIPUR,2025-05-05 05:51:12,False,,Dinner payment,Farmer
6670,CASH_IN,7006.27,C478550353,392.0,7398.27,C854573841,24727.56,17721.29,0,0,841225,20.242905997124073,78.90268726209545,BIHAR,474005,20.591929133809405,79.30754802489668,MADHYA PRADESH,2025-10-05 22:57:55,False,,Sent for electric bill,Farmer
2339,CASH_IN,251265.6,C2027367058,4704509.18,4955774.78,C1775934341,300956.48,49690.88,0,0,823001,20.5032810384145,78.47069687659197,BIHAR,736146,20.430011396364744,78.94035927478436,WEST BENGAL,2025-04-08 11:20:23,False,,Mom SIP,Student
3357,CASH_OUT,40899.7,C1739671360,24639.0,0.0,C789448916,0.0,247009.37,0,0,532462,20.541803866623006,79.29347778121509,ANDHRA PRADESH,761042,20.604347982892445,78.86129427028914,ODISHA,2025-05-20 21:50:24,False,,Mobile payment,Business
6414,CASH_OUT,6310.4,C1770103145,0.0,0.0,C404279307,27523.93,33834.33,0,0,335061,20.744574210046927,78.8388800491996,RAJASTHAN,151006,20.541234897033018,79.20792834921784,PUNJAB,2025-09-25 06:52:03,False,,Sent for maid salary,Salaried
5471,CASH_IN,85559.73,C807485035,102882.0,188441.73,C486033758,0.0,0.0,0,0,312202,20.695865117834323,78.92272474968202,RAJASTHAN,534001,20.882889674610468,79.29545011845762,ANDHRA PRADESH,2025-08-16 23:39:27,True,Janmashtami *ISKCON,School fee payment,Business
7992,PAYMENT,8994.02,C1258616628,0.0,0.0,M90603890,0.0,0.0,0,0,321302,20.354754937686202,79.43610155693206,RAJASTHAN,400051,20.720186673340173,78.67207966440122,MAHARASHTRA,2025-11-30 00:36:34,False,,Maam Electric bill,Salaried
23,CASH_OUT,9063.6,C1845149676,349994.46,340930.87,C1073308784,617196.15,628220.39,0,0,431113,20.758879711064598,78.98173567521863,MAHARASHTRA,442203,21.1637519,78.410162,MAHARASHTRA,2025-01-01 23:33:07,True,English New Year,Sent for petrol,Farmer
5840,CASH_OUT,16680.74,C929526985,0.0,0.0,C460247313,2381786.46,2398467.2,0,0,208020,20.503528617781498,78.99342744091335,UTTAR PRADESH,335702,20.903744209680017,78.51583097054007,RAJASTHAN,2025-09-01 08:30:58,False,,Dad Clothes,Salaried
7791,PAYMENT,26366.61,C866564063,29267.06,2900.44,M173830324,0.0,0.0,0,0,516127,20.397746922507682,78.77959023529012,ANDHRA PRADESH,586203,20.434648352333156,78.91798023473748,KARNATAKA,2025-11-21 15:40:55,False,,Sent for flight ticket,Student
305,PAYMENT,7425.87,C1165019750,20284.0,12858.13,M690530606,0.0,0.0,0,0,643206,21.007257514360113,79.31368109546044,TAMIL NADU,505532,18.799672,79.095984,TELANGANA,2025-01-13 17:53:16,True,Lohri,Book payment,Student
1645,CASH_OUT,49155.09,C939038397,0.0,0.0,C454220282,58300.48,107455.56,0,0,272302,21.01867196225479,79.02720872632695,UTTAR PRADESH,713428,20.445956434760014,79.19108930488363,WEST BENGAL,2025-03-10 14:14:36,False,,Sent for investment,Business
2232,PAYMENT,9554.24,C2118584071,0.0,0.0,M1134962529,0.0,0.0,0,0,700064,20.476222460480205,79.38895908525966,WEST BENGAL,577003,20.85304743338752,79.44830751063546,KARNATAKA,2025-04-04 00:25:33,False,,Shopping payment,Student
4991,CASH_IN,310673.14,C1199067153,11193.0,321866.14,C87684498,2971836.32,2661163.18,0,0,303123,21.024845416253022,78.7168809673195,RAJASTHAN,637103,20.852046048921302,79.2410772101742,TAMIL NADU,2025-07-27 23:27:15,False,,Investment,Farmer
3669,CASH_OUT,466776.17,C296420068,0.0,0.0,C946458399,1900494.31,2367270.47,0,0,509201,20.87605157221317,78.48918416930076,TELANGANA,627111,20.600554779542964,79.45763904589776,TAMIL NADU,2025-06-02 21:57:54,False,,Rent payment,Student
1461,CASH_OUT,140902.58,C2025720790,117368.0,0.0,C1220948219,233666.44,374569.02,0,0,123412,20.16788973696713,78.47004352682153,HARYANA,700017,20.453990979161127,78.6124596364464,WEST BENGAL,2025-03-02 21:35:46,False,,Sis College fee,Farmer
2310,CASH_IN,46492.4,C5197477,2681.0,49173.4,C1264956405,0.0,0.0,0,0,847427,21.015131475526495,79.01647893643297,BIHAR,444807,21.4,77.29,MAHARASHTRA,2025-04-07 06:39:22,False,,EMI payment,Student
8508,CASH_OUT,67661.48,C1435100760,0.0,0.0,C973644279,1135288.46,1202949.93,0,0,583236,20.253617761530666,79.06642656471197,KARNATAKA,209121,20.50305097671454,79.28122828940299,UTTAR PRADESH,2025-12-21 12:41:15,True,Shortest Day of Year,Hotel payment,Farmer
7200,CASH_OUT,164088.97,C634755498,0.0,0.0,C2018721775,3851522.43,4015611.39,0,0,678701,20.268676630875056,79.18227921857175,KERALA,854113,20.371378220732467,79.45158536165339,BIHAR,2025-10-28 01:00:17,False,,EMI,Student
5442,PAYMENT,7800.37,C2055873141,103527.0,95726.63,M839639046,0.0,0.0,0,0,721432,20.950011828678825,79.05816870002214,WEST BENGAL,695029,20.515789153674277,78.87933516911683,KERALA,2025-08-15 18:57:26,True,Independence Day,Sent for gift,Farmer
4530,TRANSFER,665565.7,C542976969,29947.0,0.0,C1819829124,3517799.27,4511803.66,0,0,828404,21.085104280888036,78.6979118956851,JHARKHAND,363035,20.560958708821722,79.01344861864744,GUJARAT,2025-07-08 18:50:43,False,,Investment payment,Business
3936,CASH_IN,212662.95,C723635002,13957123.08,14169786.03,C881294738,342476.57,389849.6,0,0,752032,21.031809532169767,79.00374760941735,ODISHA,802316,20.836062660334427,78.84366009287078,BIHAR,2025-06-14 01:01:18,False,,Bro Flight ticket,Salaried
